Host_Gender,Latitude,Longitude,Area,Room_type,Minimum_nights,review_per_month,total_reviews,price
1,40763,-73776,1,1,1,8039,398,2
0,40763,-73770,2,0,5,4910,184,2
1,40762,-73774,0,0,4,1020,142,1
1,40769,-73779,2,0,3,2250,4,2
1,40767,-73778,0,1,1,3120,27,2
0,40769,-73777,3,0,5,90,146,2
0,40760,-73772,1,0,3,3560,46,1
0,40763,-73779,2,0,4,3190,101,2
1,40769,-73775,0,1,2,13650,130,2
0,40767,-73777,4,0,3,2090,86,2
1,40767,-73772,4,0,4,2290,12,2
1,40764,-73777,1,0,4,350,190,1
0,40769,-73772,1,0,5,3000,130,1
0,40768,-73771,1,0,4,1460,169,1
0,40763,-73770,3,0,3,840,19,2
1,40763,-73776,4,0,4,1830,43,2
1,40769,-73772,0,1,2,6240,128,2
0,40762,-73777,1,1,3,12480,121,2
1,40760,-73772,4,1,2,3930,178,0
0,40766,-73777,4,0,3,2780,105,2
1,40766,-73774,1,1,1,12590,386,2
1,40762,-73775,0,1,2,11200,27,2
1,40761,-73774,1,1,2,12390,394,2
0,40766,-73775,3,1,2,4990,425,0
0,40764,-73776,4,0,3,4150,173,2
0,40765,-73778,3,1,2,13430,44,0
1,40763,-73774,3,0,5,4830,88,0
1,40760,-73777,3,1,3,14810,297,0
0,40767,-73775,0,1,2,10620,142,1
1,40769,-73771,4,0,3,1310,26,2
0,40760,-73770,3,1,2,14830,81,0
1,40768,-73776,0,1,2,5930,3,2
0,40765,-73774,2,0,3,630,175,2
1,40765,-73778,1,1,3,14350,195,2
1,40765,-73778,4,1,3,9510,88,0
0,40764,-73773,0,1,1,3350,312,2
0,40764,-73776,4,1,1,7600,87,0
0,40766,-73777,2,0,4,790,43,2
1,40762,-73772,1,0,5,3580,96,1
1,40767,-73775,1,0,3,2650,131,1
0,40766,-73774,1,0,5,1090,128,1
0,40768,-73774,2,0,3,1620,80,2
1,40760,-73779,4,1,2,12370,212,0
1,40766,-73775,3,1,3,7920,41,0
1,40760,-73777,1,0,3,4260,22,1
0,40761,-73776,0,1,1,12780,227,2
1,40766,-73778,4,1,1,4190,12,0
0,40761,-73772,0,0,5,3030,21,1
1,40764,-73772,2,1,1,13760,189,0
1,40768,-73775,4,1,3,6480,336,0
1,40767,-73773,4,1,2,7180,108,0
0,40764,-73779,3,0,3,4960,92,2
0,40762,-73779,2,0,4,3130,5,2
1,40760,-73771,4,0,3,1810,24,2
0,40761,-73777,2,0,4,4790,140,2
0,40769,-73777,1,1,1,12600,72,2
1,40763,-73775,1,1,1,12060,110,2
1,40765,-73776,0,0,3,1350,194,1
1,40760,-73776,3,0,5,2930,140,0
0,40762,-73772,4,1,1,850,135,0
1,40762,-73772,3,1,1,13840,109,0
0,40763,-73779,0,1,3,10510,185,2
1,40761,-73773,4,0,5,1360,119,0
1,40769,-73774,3,1,2,10970,430,0
1,40767,-73774,0,1,3,12520,180,2
1,40769,-73772,4,0,4,4250,145,2
0,40767,-73770,2,1,2,6860,169,0
1,40765,-73773,1,1,2,9120,72,2
1,40769,-73773,2,1,1,4860,48,0
0,40766,-73779,4,1,1,8060,189,0
0,40768,-73770,0,1,2,14360,205,2
0,40762,-73775,1,1,2,4430,124,2
1,40760,-73778,4,1,3,14510,355,0
1,40769,-73771,4,0,4,3770,154,0
1,40762,-73777,2,1,1,14720,130,0
1,40762,-73774,2,0,5,3270,200,2
0,40767,-73777,3,1,1,5190,173,0
0,40766,-73775,3,1,1,2350,182,0
1,40764,-73775,1,0,4,3050,145,1
1,40764,-73772,0,1,1,9180,178,2
1,40763,-73774,4,1,3,4470,58,0
1,40761,-73773,0,1,2,13310,235,2
1,40764,-73776,1,0,4,2310,36,1
1,40761,-73777,3,0,4,2680,128,2
0,40766,-73776,0,0,3,1950,154,1
0,40760,-73771,1,1,1,510,215,2
0,40762,-73779,1,1,1,9170,72,1
1,40762,-73775,1,0,5,4440,122,1
1,40763,-73778,4,1,1,14540,187,0
0,40761,-73777,3,1,3,310,1,0
0,40766,-73779,0,1,2,7490,204,1
1,40763,-73771,1,1,2,3760,81,2
1,40769,-73777,0,1,1,6960,87,2
1,40766,-73776,3,0,4,1270,196,2
1,40767,-73774,1,1,1,1270,339,2
1,40761,-73777,0,1,1,10130,270,2
1,40760,-73771,0,1,3,5330,232,2
0,40761,-73771,4,1,3,6860,1,0
0,40760,-73778,4,1,3,6130,455,0
0,40764,-73772,0,0,4,3670,31,1
1,40763,-73770,3,0,4,2800,64,2
0,40760,-73778,1,0,3,4890,198,1
1,40768,-73778,3,0,4,730,168,0
1,40768,-73779,1,1,1,3910,244,2
1,40769,-73776,1,1,1,5010,124,2
0,40767,-73771,1,1,3,6110,180,1
0,40761,-73778,0,0,4,4300,65,1
1,40762,-73773,1,1,2,5880,221,2
0,40760,-73774,1,1,3,14040,242,2
1,40764,-73774,2,0,4,1460,144,0
1,40765,-73773,3,0,4,3400,87,0
0,40766,-73771,1,1,3,5830,95,2
1,40767,-73775,0,0,4,2250,13,1
0,40768,-73774,3,0,3,3720,68,2
0,40766,-73775,3,1,2,4070,68,0
0,40765,-73770,3,0,3,610,92,2
0,40762,-73775,2,1,3,11220,65,0
1,40765,-73778,0,1,1,1900,264,2
0,40769,-73774,3,1,2,12160,74,0
0,40765,-73778,3,0,3,20,139,2
1,40760,-73774,2,0,3,3620,189,0
1,40765,-73778,1,1,3,1550,70,2
0,40760,-73771,2,0,5,2200,37,2
0,40764,-73774,2,0,3,3780,32,2
1,40761,-73776,1,0,5,4420,30,1
1,40767,-73772,4,0,3,2850,103,2
0,40762,-73777,1,1,1,3090,143,2
1,40761,-73778,0,0,5,4890,112,1
0,40765,-73774,0,0,4,1140,2,1
1,40767,-73775,0,1,2,12730,92,2
1,40767,-73776,1,1,3,13460,144,2
0,40768,-73778,4,0,5,4290,13,2
0,40760,-73776,3,1,2,13520,86,0
1,40767,-73772,3,0,5,3140,49,0
0,40763,-73774,1,0,4,3350,159,1
0,40767,-73775,3,0,5,2360,13,2
1,40762,-73777,2,1,3,11590,142,0
1,40761,-73773,3,1,1,4620,480,0
0,40766,-73771,0,0,4,3010,73,1
0,40766,-73777,0,0,4,710,52,1
0,40769,-73776,1,0,4,2240,118,1
1,40763,-73774,1,0,4,1210,48,1
1,40764,-73773,4,0,3,4660,83,0
1,40760,-73772,1,1,1,6440,185,2
1,40762,-73771,3,1,2,13690,34,0
0,40760,-73774,0,0,4,1020,87,1
0,40769,-73771,3,0,4,2950,24,2
0,40762,-73771,0,0,4,4790,98,1
0,40760,-73772,1,0,3,3250,172,1
0,40763,-73779,4,0,4,1100,12,2
0,40769,-73776,1,0,5,4910,73,1
1,40767,-73776,0,1,1,13740,373,2
1,40763,-73778,2,1,2,12400,143,0
0,40764,-73776,3,0,5,4310,20,2
1,40768,-73777,4,0,4,2790,53,0
0,40767,-73771,1,0,5,4590,149,1
1,40769,-73777,1,0,4,3140,100,1
1,40763,-73777,1,1,1,7220,63,2
0,40760,-73772,1,0,4,1090,118,1
1,40766,-73771,1,1,3,11430,57,2
1,40765,-73777,2,0,5,320,38,2
1,40763,-73773,3,1,2,13690,198,0
0,40761,-73779,4,0,4,2420,48,2
0,40765,-73770,0,1,2,9770,446,2
1,40764,-73775,2,0,3,2130,4,0
0,40766,-73773,1,0,5,2200,81,1
0,40766,-73770,4,1,2,1200,180,0
1,40767,-73774,0,0,4,3230,196,1
0,40762,-73773,2,0,5,220,141,2
1,40764,-73779,2,0,3,3330,20,2
1,40761,-73774,1,1,3,4250,16,2
1,40760,-73776,4,0,5,1340,122,2
0,40764,-73774,4,0,4,980,14,2
1,40769,-73777,4,0,5,540,74,2
1,40762,-73772,0,0,4,4830,193,1
0,40768,-73773,1,1,3,6150,67,1
1,40764,-73773,1,0,3,1880,63,1
0,40765,-73777,2,1,2,8720,137,0
1,40760,-73774,2,0,4,4790,186,0
1,40768,-73771,4,1,1,660,46,0
1,40764,-73779,3,0,5,4810,14,0
1,40760,-73775,1,1,1,7320,232,2
1,40764,-73772,1,1,1,3830,225,2
1,40767,-73773,0,1,1,9700,70,2
1,40764,-73772,4,0,3,4600,103,0
1,40764,-73777,3,0,3,2690,99,2
1,40761,-73777,4,0,4,3580,50,2
0,40763,-73770,4,0,5,110,51,2
1,40760,-73771,0,1,3,6130,163,2
1,40761,-73772,1,1,2,10130,382,2
1,40768,-73770,2,0,5,2290,132,2
0,40760,-73772,2,1,1,1710,263,0
0,40765,-73772,3,1,1,14600,353,0
0,40766,-73776,1,0,4,1750,117,1
0,40763,-73776,1,1,2,1930,196,2
0,40766,-73770,1,0,4,4170,30,1
1,40763,-73771,2,1,2,4050,237,0
1,40763,-73779,2,0,4,560,146,2
1,40767,-73770,2,1,2,13140,345,0
1,40764,-73773,0,1,3,10380,180,2
1,40760,-73771,1,1,3,12540,96,2
0,40761,-73775,1,1,3,10330,50,1
1,40760,-73778,4,0,3,4440,19,2
0,40765,-73774,1,0,3,4090,38,1
0,40761,-73772,4,1,1,4630,212,0
1,40768,-73771,2,1,2,10310,91,0
1,40765,-73770,4,0,5,1040,145,2
1,40761,-73775,1,1,3,11130,83,2
0,40762,-73776,0,1,1,14840,94,1
0,40769,-73771,1,1,3,11550,15,2
1,40769,-73777,0,1,2,5550,191,2
0,40763,-73776,4,1,3,8119,184,0
1,40763,-73775,1,1,1,5140,195,2
0,40766,-73770,1,1,3,2840,149,2
0,40762,-73771,4,0,5,2080,177,2
1,40766,-73777,3,1,2,4090,249,0
0,40763,-73774,2,1,2,8039,495,0
1,40765,-73778,4,1,2,9020,180,0
1,40766,-73779,4,1,3,2840,126,0
0,40760,-73775,3,1,1,8340,161,0
1,40762,-73775,3,1,1,14900,246,0
0,40764,-73774,2,0,4,2660,168,2
1,40760,-73770,0,0,4,40,75,1
0,40767,-73774,3,0,3,4300,15,2
0,40768,-73775,0,1,1,6310,333,2
0,40765,-73779,2,1,3,4940,34,0
0,40768,-73775,0,1,1,6770,83,2
0,40766,-73775,4,0,4,3160,92,2
1,40762,-73772,1,0,5,3910,133,1
1,40767,-73776,0,1,2,7840,41,2
1,40764,-73777,2,0,4,1930,141,0
0,40767,-73772,1,1,3,11510,213,2
0,40765,-73772,0,0,5,1380,181,1
0,40767,-73771,1,1,1,13140,362,2
0,40768,-73778,2,1,1,12330,248,0
0,40761,-73770,3,0,3,1340,6,2
1,40762,-73773,2,0,4,4590,188,2
1,40760,-73777,0,1,2,3680,156,2
1,40764,-73772,4,0,3,4050,108,2
0,40768,-73772,1,0,3,470,90,1
0,40761,-73773,0,1,1,14180,195,2
0,40764,-73771,3,1,3,6440,45,0
1,40763,-73771,1,0,4,3740,55,1
1,40766,-73775,1,1,3,13640,459,2
1,40766,-73774,3,1,1,14140,70,0
1,40763,-73773,0,0,3,3930,10,1
1,40762,-73771,1,0,3,2690,102,1
0,40767,-73777,4,0,4,920,178,2
1,40761,-73772,1,0,4,4400,32,1
1,40764,-73771,1,0,4,3410,113,1
1,40763,-73774,3,1,3,5700,141,0
1,40764,-73772,2,1,1,10910,144,0
1,40760,-73778,2,1,2,8670,174,0
0,40766,-73779,3,0,4,1140,140,2
1,40763,-73775,2,1,1,7820,207,0
1,40769,-73773,2,0,3,1350,184,2
0,40763,-73772,4,0,3,3890,17,2
0,40764,-73772,1,0,5,420,35,1
1,40768,-73776,3,1,1,13020,187,0
0,40765,-73779,2,1,1,8450,14,0
1,40766,-73772,1,0,4,2630,134,1
1,40769,-73778,0,1,2,2220,303,2
0,40760,-73774,2,1,3,4040,5,0
0,40767,-73773,3,1,2,6760,162,0
1,40760,-73779,3,1,1,14470,142,0
0,40763,-73778,3,1,3,6030,70,0
1,40763,-73779,1,0,5,4120,190,1
1,40761,-73776,1,0,3,1360,33,1
1,40762,-73775,2,1,2,1440,114,0
1,40763,-73771,4,1,2,3970,440,0
1,40767,-73777,2,0,4,1540,62,2
0,40763,-73777,3,0,5,4950,131,2
1,40769,-73776,2,1,1,3970,389,0
0,40769,-73774,0,1,2,7020,67,2
0,40769,-73776,2,1,2,10480,38,0
0,40762,-73771,3,0,5,1610,43,2
0,40761,-73773,1,0,3,1390,52,1
1,40769,-73776,1,1,3,6770,158,2
1,40764,-73774,1,0,3,3010,76,1
1,40768,-73777,0,1,3,4010,339,2
1,40764,-73774,1,0,5,1860,46,1
1,40766,-73773,1,1,1,5220,10,2
0,40769,-73774,4,1,2,10940,100,0
1,40760,-73775,4,0,3,3630,21,2
0,40764,-73774,1,1,3,14210,26,2
0,40763,-73779,3,1,3,9620,148,0
1,40762,-73770,1,0,3,3980,21,1
1,40764,-73779,2,1,2,10600,102,0
0,40766,-73778,0,0,3,4640,69,1
0,40763,-73773,2,0,3,3380,137,2
0,40768,-73771,2,1,3,50,244,0
0,40766,-73779,1,1,3,5750,7,2
0,40764,-73777,4,1,2,13190,117,0
1,40765,-73779,2,0,3,1820,173,2
1,40764,-73777,0,1,2,8960,134,2
1,40762,-73772,2,1,3,13260,12,0
1,40767,-73773,0,1,2,2500,430,2
1,40765,-73778,4,1,3,14840,75,0
0,40767,-73771,3,1,3,6270,1,0
1,40765,-73776,2,0,3,980,185,2
0,40764,-73776,3,0,3,1600,158,2
0,40764,-73777,1,0,3,60,117,1
1,40764,-73774,4,0,3,700,28,2
0,40760,-73774,0,0,3,1430,96,1
0,40765,-73772,3,0,4,2970,86,2
1,40768,-73777,3,0,4,3470,106,2
0,40762,-73774,3,1,3,3060,476,0
0,40761,-73770,4,0,3,1510,50,2
0,40762,-73774,1,0,3,1340,16,1
1,40764,-73774,4,1,3,3660,48,0
0,40766,-73770,1,0,3,4590,113,1
0,40761,-73772,0,1,2,5670,36,2
1,40761,-73779,3,1,3,12530,74,0
0,40760,-73777,2,1,1,4760,470,0
1,40762,-73774,0,0,5,2340,83,1
0,40764,-73774,0,1,1,3850,65,2
0,40769,-73775,1,1,1,4670,202,2
0,40769,-73773,2,0,3,520,37,2
0,40766,-73776,1,0,5,200,32,1
1,40762,-73771,4,1,3,10620,130,0
1,40768,-73773,1,1,3,4780,412,2
0,40764,-73776,0,0,4,10,13,1
1,40766,-73774,1,0,4,3370,104,1
0,40769,-73779,2,1,2,10680,226,0
0,40764,-73776,2,1,2,3440,12,0
1,40765,-73779,1,1,3,13780,408,2
1,40766,-73774,0,1,1,110,115,2
1,40762,-73774,4,0,3,2330,84,2
0,40762,-73771,3,0,4,4110,91,2
1,40767,-73776,1,1,2,9590,47,2
1,40762,-73778,0,0,3,2600,2,1
1,40762,-73779,4,0,3,380,198,0
1,40763,-73779,2,0,4,2070,160,2
1,40760,-73771,1,1,3,6140,244,2
1,40764,-73772,1,0,4,4290,14,1
1,40768,-73773,0,1,2,13150,232,2
1,40766,-73773,1,0,5,3200,115,1
0,40768,-73775,2,1,3,7110,76,0
1,40762,-73770,2,1,2,13220,240,0
1,40761,-73775,0,1,2,13550,292,2
0,40769,-73775,4,1,3,12530,233,0
0,40763,-73778,1,1,1,13800,205,2
1,40765,-73773,3,0,4,3140,80,0
1,40762,-73775,1,1,3,5220,30,2
0,40768,-73771,1,0,3,1980,129,1
0,40769,-73771,2,1,2,4230,11,0
0,40764,-73774,3,1,2,5510,232,0
0,40763,-73771,4,1,1,650,225,0
1,40768,-73779,0,1,1,9290,195,2
0,40760,-73771,0,0,4,2420,137,1
1,40768,-73774,2,1,1,8830,23,0
1,40760,-73778,1,0,5,4640,140,1
0,40764,-73778,0,0,5,860,76,1
1,40765,-73776,4,0,5,1100,130,2
0,40760,-73773,1,0,4,2690,112,1
1,40763,-73777,1,0,4,3380,32,1
0,40763,-73771,1,1,3,2150,240,2
1,40765,-73778,4,0,3,2450,200,0
0,40765,-73773,3,1,2,1960,6,0
1,40762,-73773,1,0,3,410,8,1
0,40763,-73770,4,0,4,470,21,2
0,40760,-73774,0,0,5,2300,125,1
1,40768,-73778,4,0,4,3520,6,0
1,40765,-73778,3,1,2,5810,25,0
1,40761,-73779,3,0,3,3980,63,2
0,40761,-73773,2,0,3,4990,172,2
1,40762,-73772,1,0,3,760,131,1
0,40766,-73774,1,1,1,12150,112,2
1,40762,-73771,1,1,2,6810,279,2
1,40763,-73777,2,0,5,4360,96,2
0,40762,-73779,1,0,4,4800,75,1
0,40768,-73773,1,1,2,1420,212,2
1,40763,-73775,0,1,3,4820,114,2
0,40761,-73776,0,1,3,7170,31,2
0,40763,-73778,3,0,3,2210,141,2
0,40769,-73779,1,0,3,4790,24,1
1,40764,-73778,2,1,2,430,22,0
1,40769,-73771,4,1,3,11700,100,0
1,40760,-73779,0,0,5,2210,17,1
1,40763,-73779,0,1,1,12810,8,2
0,40763,-73777,3,0,4,1830,62,2
1,40763,-73770,1,1,3,9240,19,2
1,40763,-73775,4,1,3,14400,2,0
1,40763,-73778,1,0,4,3770,137,1
0,40761,-73775,2,0,5,3640,92,2
0,40768,-73779,1,0,4,2000,5,1
0,40763,-73774,0,0,4,650,137,1
0,40765,-73779,0,1,2,3250,77,2
0,40769,-73776,1,0,3,4660,112,1
1,40761,-73776,1,0,3,1300,89,1
0,40764,-73777,4,0,4,710,58,2
0,40764,-73777,0,1,3,11750,249,2
0,40765,-73775,2,1,3,11350,196,0
1,40764,-73779,0,1,2,11760,144,2
1,40767,-73770,1,0,4,290,49,1
1,40760,-73775,1,0,4,2460,45,1
0,40761,-73770,1,1,2,5080,187,2
1,40768,-73778,3,1,2,12380,257,0
1,40762,-73774,1,0,4,930,55,1
0,40764,-73778,4,1,2,6990,146,0
0,40762,-73776,1,1,2,11890,247,2
1,40763,-73771,3,1,2,6120,47,0
1,40763,-73777,0,0,4,4670,127,1
0,40766,-73771,1,1,1,270,103,2
1,40769,-73771,4,1,3,10960,38,0
0,40766,-73772,3,0,4,3030,22,2
1,40765,-73774,0,1,3,2500,37,2
1,40763,-73775,3,0,4,4500,140,2
0,40763,-73777,3,0,5,1130,133,2
1,40766,-73772,0,1,1,9350,61,2
0,40762,-73779,0,1,3,14870,78,2
1,40764,-73777,3,1,2,13380,75,0
1,40769,-73772,4,0,4,2460,59,2
1,40764,-73773,1,1,2,4000,106,2
1,40769,-73777,1,1,2,11400,75,2
0,40761,-73771,0,1,1,13270,244,2
1,40768,-73777,2,1,2,5450,308,0
1,40764,-73772,1,0,4,4040,189,1
0,40764,-73772,0,0,4,2400,36,1
1,40762,-73778,3,0,3,2680,181,0
0,40761,-73773,0,1,1,700,134,2
0,40769,-73778,1,0,3,4220,129,1
0,40760,-73770,1,1,1,4650,113,2
1,40766,-73777,0,1,1,8540,128,2
0,40764,-73779,0,0,4,2110,15,1
0,40769,-73773,4,0,3,3900,2,2
1,40764,-73770,1,0,4,4910,155,1
1,40760,-73776,1,1,2,8180,132,2
0,40767,-73778,2,1,2,9170,261,0
0,40760,-73771,2,0,3,3150,66,2
1,40768,-73778,0,0,3,910,63,1
0,40768,-73773,1,1,1,2210,81,2
0,40760,-73778,4,0,3,3580,38,2
1,40760,-73775,0,1,3,5670,74,2
0,40766,-73772,4,0,4,4950,93,2
0,40768,-73776,0,1,2,6850,132,2
0,40767,-73774,0,1,2,660,316,2
0,40763,-73777,4,1,3,8990,114,0
1,40760,-73773,1,0,5,610,61,1
1,40764,-73779,3,0,5,2370,198,0
1,40760,-73776,2,0,3,4050,133,0
1,40761,-73779,1,0,5,3710,14,1
1,40763,-73776,4,0,3,560,41,2
0,40768,-73770,2,0,4,3760,74,2
1,40763,-73770,2,0,3,1580,100,2
1,40769,-73770,3,0,3,4860,44,0
1,40764,-73770,1,1,2,9550,211,2
0,40763,-73775,1,0,5,1950,95,1
1,40768,-73776,2,0,4,310,94,2
1,40765,-73776,1,0,5,1370,63,1
0,40760,-73779,3,0,3,2630,62,2
1,40760,-73770,1,0,3,3720,170,1
1,40762,-73777,2,1,3,8740,295,0
0,40762,-73779,4,0,4,2260,200,2
0,40760,-73774,1,0,3,3090,71,1
1,40760,-73777,0,0,5,3110,167,1
1,40762,-73778,4,1,1,8320,101,0
0,40767,-73774,1,1,2,13740,7,2
0,40760,-73771,4,0,5,4480,198,2
0,40762,-73770,1,0,3,1570,2,1
1,40765,-73778,0,1,1,12940,35,2
1,40764,-73777,1,0,5,2600,7,1
1,40764,-73772,0,1,2,7960,51,2
0,40760,-73773,0,1,3,6720,495,2
0,40768,-73771,4,1,3,14220,266,0
1,40762,-73770,1,0,5,2600,147,1
0,40765,-73773,0,0,3,4670,200,1
1,40760,-73773,0,0,3,4650,193,1
1,40765,-73779,0,1,3,12850,189,2
1,40764,-73777,0,1,1,8000,159,2
1,40761,-73773,4,0,3,990,130,0
1,40761,-73771,0,0,5,1690,150,1
0,40760,-73770,1,0,5,4720,129,1
0,40768,-73774,2,1,2,600,224,0
1,40766,-73776,1,0,4,410,184,1
1,40762,-73771,1,1,1,12490,10,2
1,40765,-73779,0,1,1,3340,241,2
1,40764,-73770,3,0,3,180,8,2
0,40763,-73775,1,0,3,4220,151,1
0,40769,-73778,1,1,2,1340,60,2
0,40767,-73777,1,0,3,580,189,1
1,40767,-73779,0,0,4,350,170,1
1,40765,-73778,4,0,5,2990,158,0
0,40766,-73774,0,0,5,4310,2,1
0,40765,-73771,1,0,5,2130,35,1
0,40766,-73779,1,0,4,2240,178,1
0,40761,-73772,4,0,4,290,78,2
1,40764,-73776,3,0,3,4200,94,0
1,40766,-73775,1,1,1,1800,27,2
1,40762,-73770,4,1,2,5830,233,0
0,40762,-73770,1,1,3,14910,67,2
0,40764,-73778,4,1,3,12160,81,0
0,40760,-73775,4,1,2,3700,133,0
1,40767,-73779,3,1,1,4570,135,0
1,40767,-73776,3,0,4,3980,45,2
1,40760,-73771,1,1,1,1440,145,2
1,40761,-73776,1,1,1,5350,206,2
0,40761,-73771,1,1,3,3480,265,2
1,40766,-73776,2,1,3,12900,180,0
0,40761,-73772,1,1,1,6140,200,2
1,40760,-73774,1,0,5,710,102,1
1,40767,-73775,1,0,4,1170,11,1
1,40767,-73777,3,0,4,550,58,0
0,40764,-73772,2,1,1,4910,33,0
0,40766,-73777,2,1,2,1740,7,0
1,40760,-73773,2,1,1,1590,113,0
1,40768,-73776,0,1,3,10600,73,2
0,40764,-73773,0,0,4,4480,135,1
1,40766,-73779,0,1,1,4340,377,2
1,40767,-73775,1,0,3,2750,95,1
1,40766,-73775,1,1,1,1630,56,2
0,40767,-73773,2,0,4,30,73,2
1,40761,-73773,0,0,4,3040,134,1
0,40760,-73777,0,1,1,4970,30,2
0,40765,-73775,3,1,1,5750,352,0
1,40762,-73774,2,1,2,9170,2,0
1,40765,-73773,4,0,5,3520,148,0
0,40764,-73779,2,1,1,8660,194,0
1,40765,-73778,4,0,5,2110,86,2
1,40767,-73776,1,1,2,5830,18,2
0,40762,-73778,1,1,3,1840,234,2
0,40762,-73777,4,0,5,3530,46,2
1,40762,-73770,2,0,5,1740,16,0
1,40763,-73772,2,1,3,620,199,0
0,40765,-73779,0,0,5,1010,152,1
1,40763,-73776,4,1,3,11180,234,0
0,40769,-73778,3,1,1,13020,192,0
1,40768,-73772,1,1,1,5240,84,2
0,40760,-73776,2,1,3,4540,460,0
1,40767,-73772,1,1,2,5370,152,2
1,40762,-73777,2,0,4,920,172,2
0,40762,-73776,3,0,3,3520,156,2
0,40760,-73777,1,0,4,1780,164,1
0,40767,-73778,2,1,2,9390,209,0
0,40762,-73778,3,0,5,2430,16,2
0,40760,-73772,1,1,2,12950,4,2
0,40765,-73776,3,0,5,4240,73,2
1,40763,-73774,3,0,5,660,168,0
0,40762,-73771,2,1,1,2080,5,0
1,40769,-73779,1,0,5,4180,25,1
0,40769,-73773,0,0,3,50,62,1
0,40767,-73779,2,0,3,530,143,2
1,40760,-73778,2,0,4,1860,97,2
0,40765,-73779,0,0,4,3230,21,1
1,40768,-73771,4,0,5,2660,117,0
0,40763,-73779,1,0,3,4010,17,1
1,40765,-73776,3,1,2,10130,218,0
1,40763,-73778,4,1,3,4730,41,0
1,40768,-73778,2,0,5,2110,85,2
0,40760,-73778,1,1,1,13650,155,2
0,40769,-73775,4,1,3,2240,193,0
0,40765,-73773,3,0,4,330,105,2
0,40762,-73773,1,1,2,660,163,2
1,40764,-73776,3,1,3,12510,30,0
1,40763,-73773,1,1,2,3110,367,2
0,40765,-73772,0,0,5,3060,54,1
1,40761,-73778,0,1,3,12320,477,2
1,40766,-73779,2,1,2,13100,82,0
0,40765,-73777,2,1,2,1400,88,0
1,40766,-73779,4,1,3,14250,135,0
0,40764,-73775,4,0,3,4710,86,2
0,40765,-73772,4,0,4,4019,119,2
1,40766,-73774,4,1,1,5020,243,0
1,40766,-73776,1,1,3,7880,62,2
0,40769,-73778,4,1,1,11510,457,0
1,40760,-73771,4,0,4,1520,128,2
0,40762,-73779,0,0,5,4830,200,1
0,40761,-73776,1,1,1,2870,59,2
0,40768,-73776,0,0,4,2500,120,1
1,40763,-73779,1,1,1,12470,73,2
0,40760,-73774,2,1,2,13620,211,0
0,40765,-73770,3,0,3,2650,50,2
0,40769,-73778,4,0,5,2150,172,2
0,40767,-73771,2,0,3,4380,106,2
1,40760,-73775,4,0,4,2190,161,2
1,40762,-73776,4,1,3,4870,184,0
0,40762,-73775,4,0,5,2610,67,2
1,40769,-73779,1,1,1,6510,191,2
1,40768,-73773,0,0,5,1300,178,1
1,40764,-73774,2,1,3,4440,233,0
0,40760,-73775,2,0,5,710,35,2
0,40765,-73776,2,1,2,9680,14,0
0,40765,-73774,1,1,1,8900,290,2
0,40768,-73776,0,0,5,960,6,1
1,40767,-73776,1,1,2,4050,180,2
1,40762,-73774,0,1,3,9440,253,2
1,40768,-73777,1,1,2,7330,139,2
0,40764,-73771,0,1,1,3350,30,2
1,40763,-73776,0,1,2,2070,1,2
1,40762,-73778,2,1,1,6690,17,0
1,40764,-73773,1,1,3,1320,220,2
1,40765,-73778,0,0,3,1400,87,1
1,40763,-73774,2,1,2,7870,40,0
0,40764,-73773,1,1,2,950,48,2
0,40767,-73777,2,0,5,1660,64,2
1,40762,-73775,4,1,3,14920,143,0
1,40762,-73778,0,1,1,6650,94,2
0,40764,-73777,2,0,5,3310,87,2
0,40762,-73776,0,1,3,9470,10,2
0,40769,-73778,1,1,2,710,368,2
1,40763,-73778,4,1,1,540,171,0
0,40764,-73775,3,0,3,2020,182,2
0,40767,-73777,0,1,2,6280,1,2
1,40765,-73770,1,1,2,5690,72,2
0,40760,-73778,0,1,2,7800,133,1
1,40762,-73779,3,1,2,12100,238,0
1,40762,-73774,0,0,4,2900,126,1
1,40762,-73777,2,1,2,8460,29,0
0,40768,-73770,1,0,5,3490,25,1
0,40762,-73772,4,1,3,12330,139,0
1,40762,-73779,4,0,4,1650,95,0
0,40767,-73779,4,0,3,1630,179,2
1,40766,-73771,2,0,5,2090,32,0
0,40768,-73775,3,0,4,180,128,2
0,40768,-73776,1,0,3,2550,21,1
0,40765,-73778,2,1,3,8530,362,0
1,40767,-73778,3,1,2,10660,79,0
0,40760,-73777,3,1,2,14730,73,0
0,40764,-73772,2,0,3,850,124,2
1,40764,-73778,3,1,1,7420,57,0
1,40763,-73773,2,0,4,1420,111,2
0,40766,-73776,0,1,1,5860,125,2
0,40768,-73770,0,0,3,210,31,1
1,40766,-73777,0,1,1,3670,127,2
1,40760,-73770,1,0,4,4280,158,1
0,40762,-73776,4,1,1,730,284,0
0,40765,-73774,1,0,3,620,149,1
0,40764,-73773,0,0,5,860,132,1
1,40765,-73775,1,0,5,1500,55,1
1,40768,-73773,1,0,3,4780,59,1
0,40766,-73770,1,0,5,3290,86,1
1,40768,-73771,1,1,2,5080,65,2
0,40763,-73770,0,0,4,3910,90,1
0,40766,-73779,3,1,2,9040,27,0
1,40769,-73773,4,1,1,3410,179,0
0,40765,-73772,1,1,2,12270,316,2
1,40765,-73774,3,0,5,1820,119,0
